,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,SAM/GAM ratio
555,2018-01-01,Ceel Afweyn,137053.66499999998,27410.732999999997,9229.1938011,8231.443119900001,997.7506812,0.33670000000000005,0.03640000000000001,0.10810810810810813
556,2018-01-01,Ceel barde,46070.955,9214.190999999999,4479.939664199998,3186.2672477999995,1293.6724163999995,0.48619999999999985,0.14039999999999997,0.28877005347593576
557,2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.42119999999999996,0.06629999999999998,0.15740740740740738
558,2018-01-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009355999997,2274.3077994000005,241.59313620000003,0.39259999999999984,0.0377,0.09602649006622516
559,2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.497592200001,1872.7083414,0.4212,0.06630000000000001,0.1574074074074074
560,2018-01-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.03640000000000001,0.10810810810810807
561,2018-01-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183726999996,0.4212,0.06629999999999998,0.1574074074074074
562,2018-01-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.13513513513513511
563,2018-01-01,Doolow,42455.7,8491.14,3333.621564,3013.5055859999998,320.115978,0.3926,0.0377,0.09602649006622516
564,2018-01-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.37959999999999994,0.05200000000000001,0.13698630136986306
565,2018-01-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.6162239999985,0.4004,0.05719999999999999,0.14285714285714285
566,2018-01-01,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.8412143999985,981.6402024,0.4004,0.05720000000000001,0.14285714285714288
567,2018-01-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.39259999999999995,0.037700000000000004,0.09602649006622517
568,2018-01-01,Garoowe,188544.915,37708.983,14314.329946799999,12353.4628308,1960.8671160000001,0.37959999999999994,0.052000000000000005,0.136986301369863
569,2018-01-01,Gebiley,146038.5,29207.7,5771.4415199999985,4898.131289999998,873.31023,0.19759999999999994,0.0299,0.15131578947368424
570,2018-01-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.19759999999999997,0.029900000000000006,0.15131578947368424
571,2018-01-01,Hobyo,142717.185,28543.437,11428.792174799999,9796.107578399999,1632.6845964000001,0.4003999999999999,0.0572,0.14285714285714285
572,2018-01-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752063999995,858.9241440000003,0.34320000000000006,0.05200000000000002,0.15151515151515152
573,2018-01-01,Jalalaqsi,76346.775,15269.355,5994.748772999998,5419.0940894999985,575.6546835,0.3925999999999999,0.037700000000000004,0.09602649006622517
574,2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.037700000000000004,0.09602649006622516
575,2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.240620799998,951.8734367999997,0.40040000000000003,0.057199999999999994,0.14285714285714282
576,2018-01-01,Jilib,103739.085,20747.817,8145.5929541999985,7363.400253299998,782.1927009,0.39259999999999995,0.0377,0.09602649006622516
577,2018-01-01,Jowhar,279295.785,55859.157,19606.564107,15104.316052799999,4502.248054199999,0.351,0.08059999999999999,0.2296296296296297
578,2018-01-01,Kismaayo,218785.545,43757.109000000004,17179.040993399998,15529.397984099998,1649.6430093000001,0.3925999999999999,0.0377,0.09602649006622516
579,2018-01-01,Kurtunwaarey,95730.255,19146.051,6720.263901000001,5177.0921904000015,1543.1717105999999,0.3510000000000001,0.08059999999999999,0.2296296296296296
580,2018-01-01,Laas Caanood,170114.66999999998,34022.934,9907.4783808,8624.813769,1282.6646117999999,0.29119999999999996,0.0377,0.12946428571428573
581,2018-01-01,Laasqoray,186893.055,37378.611000000004,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.03639999999999999,0.10810810810810807
582,2018-01-01,Lughaye,70268.22,14053.643999999998,2375.0658359999998,2155.8289895999997,219.23684640000002,0.169,0.015600000000000003,0.0923076923076923
583,2018-01-01,Luuq,100476.765,20095.353000000006,7889.435587800002,7131.840779700003,757.5948081000001,0.3926,0.0377,0.09602649006622516
584,2018-01-01,Marka,282222.765,56444.55299999999,19812.038103,15262.6071312,4549.4309718,0.35100000000000003,0.08060000000000002,0.2296296296296297
585,2018-01-01,Owdweyne,78004.845,15600.969,3163.8765132000008,2514.8762028,649.0003104000001,0.20280000000000006,0.04160000000000001,0.20512820512820515
586,2018-01-01,Qandala,75823.06499999999,15164.612999999998,5204.495181599998,4415.935305599999,788.5598759999998,0.34319999999999995,0.052,0.15151515151515152
587,2018-01-01,Qansax Dheere,123818.085,24763.617000000002,7146.7798662000005,6180.998803199999,965.7810630000001,0.2886,0.039,0.13513513513513514
588,2018-01-01,Qardho,174970.88999999998,34994.178,12010.001889600002,10190.304633600002,1819.697256,0.34320000000000006,0.052,0.1515151515151515
589,2018-01-01,Qoryooley,196309.485,39261.897000000004,13780.925847,10616.416948799999,3164.5088981999997,0.351,0.08059999999999999,0.22962962962962966
590,2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503487999999,0.4861999999999999,0.14039999999999997,0.2887700534759359
591,2018-01-01,Saakow,178339.81499999997,35667.962999999996,14003.242273799995,12658.560068699995,1344.6822051,0.3925999999999999,0.037700000000000004,0.09602649006622517
592,2018-01-01,Sablaale,62978.715,12595.743,4421.1057930000015,3405.888907200001,1015.2168857999999,0.3510000000000001,0.08059999999999999,0.2296296296296296
593,2018-01-01,Sheikh,62404.28999999999,12480.858,2531.1180024,2011.9143096,519.2036928,0.2028,0.0416,0.20512820512820512
594,2018-01-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.037700000000000004,0.12946428571428573
595,2018-01-01,Tayeeglow,99175.77,19835.154,9643.851874799999,6858.996253200001,2784.8556215999997,0.48619999999999997,0.1404,0.2887700534759358
596,2018-01-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.14039999999999997,0.2887700534759358
597,2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.35100000000000003,0.0806,0.2296296296296297
598,2018-01-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,19095.202526400004,3182.5337543999995,0.4004000000000001,0.0572,0.14285714285714282
599,2018-01-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105000002,319.4058231,0.2912,0.037700000000000004,0.12946428571428573
600,2018-01-01,Xudur,113853.105,22770.621,11071.0759302,7874.0807417999995,3196.9951884,0.4862,0.14040000000000002,0.2887700534759358
601,2018-01-01,Zeylac,64412.19,12882.438,2177.132022,1976.1659892,200.96603280000002,0.16899999999999998,0.015600000000000001,0.09230769230769233
602,2018-01-01,Mogadishu,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.11607142857142855
603,2017-07-01,Abudwak,73330.78499999999,14666.157,7626.401640000001,5872.329262800001,1754.0723772,0.5200000000000001,0.1196,0.22999999999999995
604,2017-07-01,Adado,81479.34,16295.868,8473.851359999999,6524.865547200001,1948.9858127999998,0.5199999999999999,0.11959999999999998,0.23
605,2017-07-01,Adan Yabaal,65262.95999999999,13052.591999999999,4819.0169664,3733.041312,1085.9756544000002,0.36920000000000003,0.08320000000000002,0.22535211267605634
606,2017-07-01,Afgooye,309683.38499999995,61936.677,22867.021148400003,17713.889621999995,5153.1315263999995,0.36920000000000003,0.08319999999999998,0.2253521126760564
607,2017-07-01,Afmadow,80386.78,16077.356000000002,6763.226849600002,5704.678709600002,1058.54814,0.4206678541919456,0.06584093429292727,0.15651524982673115
608,2017-07-01,Baardheere,170132.26499999998,34026.453,14685.817114800002,12474.0976698,2211.7194449999997,0.43160000000000004,0.06499999999999999,0.1506024096385542
609,2017-07-01,Badhaadhe,50723.28,10144.655999999999,4378.433529600001,3719.030889600001,659.4026400000001,0.43160000000000015,0.06500000000000002,0.15060240963855426
610,2017-07-01,Baidoa,450683.52,90136.704,34017.7997952,23284.863888000003,10732.9359072,0.3774023043398614,0.11907397797904837,0.3155094089510882
611,2017-07-01,Baki,70268.22,14053.643999999998,5334.7632624,4220.3092932,1114.4539692,0.37960000000000005,0.07930000000000001,0.20890410958904115
612,2017-07-01,Balcad,141077.745,28215.549,10417.1806908,8069.647014,2347.5336768,0.36920000000000003,0.08320000000000001,0.2253521126760564
613,2017-07-01,Bandarbeyla,27594.135,5518.826999999999,2238.4362312,1865.363526,373.0727052,0.4056,0.06760000000000001,0.16666666666666666
614,2017-07-01,Baraawe,69703.11,13940.622,5146.877642400002,3987.017892000001,1159.8597504000004,0.36920000000000014,0.08320000000000004,0.22535211267605634
615,2017-07-01,Belethawa,89717.93999999997,17943.588,7744.452580800002,6578.119360800001,1166.33322,0.4316000000000001,0.065,0.1506024096385542
616,2017-07-01,Belet Weyne,281126.69999999995,56225.34,24120.67086,19442.722572,4677.9482880000005,0.429,0.08320000000000001,0.19393939393939394
617,2017-07-01,Berbera,112100.9,22420.18,7595.508440000001,5726.774664000001,1868.7337760000003,0.3387799937377845,0.08335052510729174,0.2460314264360161
618,2017-07-01,Borama,491879.61,98375.92199999999,37343.49999119999,29542.289376599998,7801.2106146000015,0.37959999999999994,0.07930000000000002,0.20890410958904115
619,2017-07-01,Bossaso,365531.98,73106.39600000001,30416.3542176,24990.241847999998,5426.1123696,0.4160559934810628,0.07422212920467314,0.17839456796108247
620,2017-07-01,Bu'aale,93543.3,18708.66,8074.657656,6858.594756,1216.0629,0.43160000000000004,0.06499999999999999,0.1506024096385542
621,2017-07-01,Bulo Burto,181435.5,36287.1,15567.165900000002,12548.079179999999,3019.08672,0.42900000000000005,0.0832,0.1939393939393939
622,2017-07-01,Burao,560644.8949999999,112128.979,37668.717447400006,28428.234721900004,9240.4827255,0.3359409653359994,0.08240940752256382,0.24530919425125805
623,2017-07-01,Burtinle,112734.27,22546.854,10200.196749600002,8500.163958,1700.0327915999997,0.4524000000000001,0.07539999999999998,0.16666666666666669
624,2017-07-01,Buuhoodle,71317.70999999999,14263.542,4858.162405200002,3652.893106200001,1205.269299,0.3406000000000001,0.0845,0.2480916030534351
625,2017-07-01,Buur Hakaba,165968.46,33193.692,11909.896689600002,8198.841924000002,3711.0547655999994,0.3588,0.11179999999999997,0.3115942028985507
626,2017-07-01,Cadale,48461.80499999999,9692.360999999999,3578.4196811999986,2772.0152459999986,806.4044352000002,0.3691999999999999,0.08320000000000002,0.22535211267605645
627,2017-07-01,Caluula,67184.955,13436.991000000002,5450.043549600001,4541.702958000002,908.3405916000003,0.4056,0.06760000000000001,0.16666666666666666
628,2017-07-01,Caynabo,69235.29,13847.058,6120.399636,4680.305604,1440.094032,0.442,0.104,0.2352941176470588
629,2017-07-01,Ceel Afweyn,137053.66499999998,27410.732999999997,12186.811891799998,9585.5333301,2601.2785616999995,0.4446,0.0949,0.2134502923976608
630,2017-07-01,Ceel barde,46070.955,9214.190999999999,4479.939664199998,3186.2672477999995,1293.6724163999995,0.48619999999999985,0.14039999999999997,0.28877005347593576
631,2017-07-01,Ceel Dheer,130366.52999999998,26073.306,13558.11912,10439.751722399998,3118.3673976,0.52,0.1196,0.23
632,2017-07-01,Ceel Waaq,32041.53,6408.306000000001,2765.8248696,2349.2849796,416.53989000000007,0.43159999999999993,0.065,0.15060240963855426
633,2017-07-01,Ceel Buur,141229.88999999998,28245.978,14687.90856,11309.6895912,3378.2189688000003,0.52,0.11960000000000001,0.23
634,2017-07-01,Ceerigaabo,239221.62,47844.324,21271.586450400002,16731.1601028,4540.426347600001,0.44460000000000005,0.09490000000000001,0.2134502923976608
635,2017-07-01,Dhuusamarreeb,166457.645,33291.528999999995,17555.47508,13450.048211599998,4105.4268684,0.5273255872387238,0.12331746218084488,0.2338545012135325
636,2017-07-01,Diinsoor,100108.305,20021.661,7183.771966800001,4945.350267000002,2238.4216998,0.35880000000000006,0.11180000000000001,0.3115942028985507
637,2017-07-01,Doolow,50233.7,10046.74,4376.618584000002,3699.3131240000002,677.3054599999999,0.4356257436740676,0.06741544620444044,0.15475542293680486
638,2017-07-01,Eyl,105162.21,21032.442000000003,9515.076760799999,7929.2306340000005,1585.8461267999999,0.45239999999999986,0.07539999999999998,0.16666666666666666
639,2017-07-01,Gaalkacyo,630641.6,126128.32,60502.893984,48576.846032,11926.047951999999,0.47969317266732797,0.09455487833343057,0.19711533063449568
640,2017-07-01,Galdogob,85807.70999999999,17161.541999999998,8120.841674399999,6514.521343199999,1606.3203311999996,0.4732,0.09359999999999999,0.19780219780219785
641,2017-07-01,Garbahaarey,91374.975,18274.995,7887.4878420000005,6699.613167,1187.874675,0.43160000000000004,0.065,0.15060240963855426
642,2017-07-01,Garoowe,207534.915,41506.983,19024.629109200006,15697.506591,3327.122518200001,0.45834767391308606,0.08015813913046875,0.17488501347924088
643,2017-07-01,Gebiley,146038.5,29207.7,9872.2026,7442.1219599999995,2430.0806399999997,0.338,0.08319999999999998,0.24615384615384614
644,2017-07-01,Hargeysa,1071923.705,214384.741,73445.88245800001,55654.83200680001,17791.050451200004,0.3425891325819686,0.08298655197293171,0.24223346300418966
645,2017-07-01,Hobyo,285434.37,57086.874,27013.508776800005,21670.177370400004,5343.3314064000015,0.47320000000000007,0.09360000000000002,0.1978021978021978
646,2017-07-01,Iskushuban,82588.86,16517.772,6699.608323200001,5583.006936000002,1116.6013872,0.4056,0.06760000000000001,0.16666666666666666
647,2017-07-01,Jalalaqsi,76346.775,15269.355,6550.5532950000015,5280.142959000002,1270.410336,0.4290000000000001,0.0832,0.1939393939393939
648,2017-07-01,Jamaame,169536.10499999998,33907.221,14634.356583600002,12430.3872186,2203.969365,0.4316000000000001,0.065,0.1506024096385542
649,2017-07-01,Jariiban,83205.71999999999,16641.143999999997,7874.589340799997,6316.978262399999,1557.6110783999993,0.47319999999999995,0.09359999999999997,0.1978021978021978
650,2017-07-01,Jilib,103739.085,20747.817,8954.757817200001,7606.149712200001,1348.608105,0.4316000000000001,0.065,0.1506024096385542
651,2017-07-01,Jowhar,279295.785,55859.157,20623.200764400004,15975.718902,4647.481862400001,0.3692000000000001,0.08320000000000001,0.2253521126760564
652,2017-07-01,Kismaayo,228785.545,45757.109000000004,19473.1682444,16514.556159400006,2958.612085,0.42557689220269573,0.0646590693699639,0.15193275423226646
653,2017-07-01,Kurtunwaarey,95730.255,19146.051,7068.722029199998,5475.770585999999,1592.9514432,0.3691999999999999,0.08320000000000001,0.2253521126760564
654,2017-07-01,Laas Caanood,170114.66999999998,34022.934,15038.136828000002,11499.751692000002,3538.385136000001,0.44200000000000006,0.10400000000000002,0.2352941176470588
655,2017-07-01,Laasqoray,186893.055,37378.611000000004,16618.530450600007,13071.300266700006,3547.230183899999,0.4446000000000001,0.09489999999999996,0.21345029239766072
656,2017-07-01,Lughaye,70268.22,14053.643999999998,5334.7632624,4220.3092932,1114.4539692,0.37960000000000005,0.07930000000000001,0.20890410958904115
657,2017-07-01,Luuq,100476.765,20095.353000000006,8673.154354799999,7366.956409800001,1306.1979450000003,0.4315999999999998,0.065,0.15060240963855426
658,2017-07-01,Marka,282222.765,56444.55299999999,20839.328967599995,16143.142157999995,4696.1868096,0.3692,0.08320000000000001,0.2253521126760564
659,2017-07-01,Mogadishu,2077273.9450000003,415454.789,161739.17677320002,124196.91749400005,37542.259279200014,0.38930632419115047,0.0903642472615715,0.23211605269788116
660,2017-07-01,Owdweyne,78004.845,15600.969,5313.6900414,3995.4081608999995,1318.2818805000004,0.3406,0.08450000000000003,0.24809160305343514
661,2017-07-01,Qandala,75823.06499999999,15164.612999999998,6150.767032799999,5125.6391939999985,1025.1278387999996,0.40559999999999996,0.06759999999999998,0.16666666666666669
662,2017-07-01,Qansax Dheere,123818.085,24763.617000000002,8885.1857796,6116.613399,2768.5723805999996,0.3588,0.11179999999999998,0.3115942028985507
663,2017-07-01,Qardho,185616.89,37123.378,15267.6070768,12724.851204000002,2542.7558728,0.41126664380595973,0.06849473323251995,0.16654580249604814
664,2017-07-01,Qoryooley,196309.485,39261.897000000004,14495.492372399995,11228.902541999994,3266.5898304,0.3691999999999998,0.0832,0.2253521126760564
665,2017-07-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503487999999,0.4861999999999999,0.14039999999999997,0.2887700534759359
666,2017-07-01,Saakow,178339.81499999997,35667.962999999996,15394.2928308,13075.875235799998,2318.417595,0.43160000000000004,0.065,0.15060240963855426
667,2017-07-01,Sablaale,62978.715,12595.743,4650.3483156,3602.3824979999995,1047.9658176,0.36920000000000003,0.0832,0.22535211267605634
668,2017-07-01,Sheikh,62404.28999999999,12480.858,4250.9802348,3196.3477338000002,1054.632501,0.3406,0.0845,0.2480916030534351
669,2017-07-01,Taleex,57175.47,11435.094,5054.311548,3865.061772,1189.2497759999999,0.442,0.104,0.23529411764705885
670,2017-07-01,Tayeeglow,99175.77,19835.154,9643.851874799999,6858.996253200001,2784.8556215999997,0.48619999999999997,0.1404,0.2887700534759358
671,2017-07-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.14039999999999997,0.2887700534759358
672,2017-07-01,Wanla Weyn,227667.915,45533.583,16810.9988436,13022.604737999998,3788.3941056000003,0.3692,0.08320000000000001,0.22535211267605634
673,2017-07-01,Xarardheere,278193.50999999995,55638.70199999999,26328.233786400004,21120.451279199995,5207.782507199999,0.4732000000000002,0.09359999999999999,0.19780219780219774
674,2017-07-01,Xudun,42361.515,8472.303,3744.7579259999998,2863.638414,881.1195119999999,0.442,0.10399999999999998,0.2352941176470588
675,2017-07-01,Xudur,113853.105,22770.621,11071.0759302,7874.0807417999995,3196.9951884,0.4862,0.14040000000000002,0.2887700534759358
676,2017-07-01,Zeylac,64412.19,12882.438,4890.1734648,3868.5961314,1021.5773333999999,0.3796,0.0793,0.2089041095890411
